ID,Role,Resume_Skills,Skill_Match_Score,Years_of_Experience,Education_Level,Sentiment_Score,Potential_Spelling_Issues,Keywords,Technical_CV_Score,Managerial_CV_Score,Overall_CV_Score
261,Manager,"['payroll', 'accounting package - comanche', 'sun', 'finance', 'unix', 'leadership', 'taxes', 'trial balance, balance sheet', 'sundry creditors ledger', 'general ledger, journal', 'informix 4gl', 'budget', 'datapro computers', 'address for communication', 'finance department', 'data pro', 'lotus', 'informix 4gl programmes', 'additional information personal information name : y.john', 'mis', 'social security', 'bank', 'internal audit', 'wordstar', 'register, preparation of foreign exchange statements', 'msdos', 'accountancy', 'communication', 'depreciation statement', 'bank books', 'the financial institutions', 'controlling food', 'visakhapatnam personal information name', 'foreign exchange', 'vat', 'mis & budgets:', 'dbase', 'the board of directors meeting', 'financial management 2001 annamalai university financial management major field', 'soi 12 siam', 'associates medical', 'general ledger']",0.2,0.0,Master,0.0,215,"['finance', 'manager', 'work', 'skills', '01', 'hotel', 'bangkok', 'preparing', 'management', 'information', 'statements', 'financial', 'accounting', 'bank', 'books', 'ledger', 'balance', 'audit', 'tax', 'date']",0.007835637759020693,0.632649322054299,0.01476904343459025
668,Manager,"['leadership', 'diamond', 'disney', 'state additional', 'creativity', 'state successfully', 'skills sales management account management program management client', 'challenge', 'california area sales manager', 'western regional sales manager', 'university of texas - city', 'california adventure', 'certified power yoga', 'communication', 'tx', 'developed excel', 'the terrace wine bar', 'state teach', 'state communications volunteering blue dog rescue best']",0.2,0.0,Associate,0.08541666666666667,117,"['fitness', 'instructor', 'sales', 'product', 'business', 'relationships', 'management', 'marketing', 'wine', 'company', 'city', 'state', 'class', 'products', 'staff', 'manager', 'distributor', 'monthly', 'performance', 'conducted']",0.007558510222058663,0.6519231620116691,0.014737552153539741
616,Developer,"['aviation business management current royal melbourne institute of technology - city', 'work history passenger services', 'singapore airlines standardsâ dispatching', 'leadership', 'â â â ability', 'excel', 'the industryâ working', 'tourism retail sales : physics', 'eu', 'universal desktop, client management', 'galileo reservations', 'access', 'amadeus altea customer management system complete product training:', 'federal aviation administration', 'powerpoint', 'the university of westminster', 'retail sales', 'skills customer', 'gpa', 'time management', 'expert', 'gpa university of westminster -', 'data', 'faa', 'cpr', 'access, excel', 'communication', 'customer', 'microsoft office', 'mathematical methods', 'secondary college - physics', 'problem-solving']",0.2,0.0,Bachelor,0.060416666666666674,183,"['professional', 'australian', 'skills', 'team', 'time', 'business', 'customer', 'problem', 'travel', 'city', 'product', 'training', 'complete', 'management', 'customers', 'airline', 'ability', 'sales', 'solving', 'english']",0.007630764348346738,0.6455863252294372,0.014729213430436547
362,Manager,"[""the st. philips' college truck driving program"", 'the greater arc', 'skills marketing, clients', 'excel', 'liaison, customer service', 'international truck driving program implemented', 'solid waste management', 'powerpoint', 'solid waste management department', 'initiated', 'dave thomas foundation', 'time management', 'council for exceptional children certifications hipaa professional affiliations balanced', 'recruiter, recruitment, training', 'developed', 'proficient microsoft office', 'generated', 'health insurance portability & accountability act', 'adhere to privacy act', 'activities/community involvement', 'communication', 'st philips college', 'university of houston clear lake', 'tx', 'state community relations', 'training programs', 'accomplishments/ skills & attributes', 'education university', 'state program', 'organized']",0.2,0.0,Bachelor,0.3375,136,"['community', 'relations', 'skills', 'prospective', 'adoptive', 'parents', 'local', 'non', 'profit', 'organizations', 'management', 'team', 'company', 'ï¼', 'city', 'state', 'houston', 'training', 'interviewing', 'case']",0.006778069795404768,0.7117443210290563,0.01471879832299162
800,Analyst,"['defect', 'finance', 'test scenarios', 'v-model', 'mercury interactive tools', 'windows professional', 'prepared', 'inventory, inventory management', 'pci', 'sql server', 'functional specification documents', 'windows xp', 'use cases', '07/2009', 'apple-ios', 'sql', 'iphone', 'alm mobile operating systems', 'test data', 'sky miles', 'apple', 'conducted regression', 'functional and regression testing', 'fsd', 'manual software quality assurance', 'functional, regression, system', 'retail and health care', 'defect management life cycle', 'the banking maintenance system', 'business requirements', 'mercury interactive', 'specification', 'core qualifications operating systems', 'inventory management application', 'android', 'apple mac', 'xml qatar airways', 'the inventory management tools interact', 'operating systems', 'software testing life cycle', 'quality center continuously', 'quality assurance analyst', 'blackberry', 'vendor management and shipment tracking system', 'test lab', 'sprint', 'business requirement documents', 'rca', 'qa', 'test plan', 'ms excel', 'bugs/defects', 'vendor management', 'sql statements', 'communication', 'write sql queries', 'the dev team', 'microsoft office', 'saas industry', 'brd', 'safari test management tools:', 'ipad', 'gui', 'qatar airways', 'os platforms ios', 'state humana', 'xml', 'waterfall', 'test cases', 'agile', '06/2013 company name bank m', '09/2014', 'quality center', 'oracle', 'windows 95']",0.4,7.0,Master,0.1590909090909091,302,"['qa', 'test', 'software', 'quality', 'assurance', 'experience', 'testing', 'regression', 'different', 'cases', 'management', 'using', 'sql', 'data', 'environment', 'windows', 'xp', 'center', 'android', 'accounts']",0.009765290658909605,0.47626973527670663,0.014708537374481682
927,Manager,"['compliance management', 'compliance management team', 'sr appeal & complaints analysts', 'active health', 'strayer university', 'leadership', 'validate', 'cfpb', 'current company name', 'health services administration', 'state review', 'communication', 'state']",0.2,0.0,Bachelor,0.061111111111111116,148,"['customer', 'service', 'customers', 'services', 'sales', 'client', 'company', 'ï¼', 'city', 'state', 'daily', 'staff', 'team', 'complaints', 'ensure', 'parts', 'personnel', 'determine', 'january', 'compliance']",0.007617052923974413,0.6448429113118535,0.014706243899339408
901,Manager,"['business management and development', 'java', 'information technology specialist', 'windows xp', 'united states', 'visual basic development business management and development microsoft network administration', 'microsoft active directory', 'microsoft windows xp', 'skills active directory', 'sql', 'coo', 'consulting', 'php', 'microsoft system center configuration', 'microsoft terminal services', 'visual basic', 'microsoft', 'project management', 'application development android', 'windows xp.education and training 1 2012', 'microsoft server', 'lan', 'time management', 'windows 7,', 'active directory', 'state', 'pc repair and support', 'accurate', 'qualifications excellent', 'novell network', 'xml work', 'information technology', 'wlan', 'network administration', 'applied science computer science computer science information technology aas', 'network', 'html', 'communication', 'windows 7 professional', 'microsoft office', 'c++', 'mobile', 'minnesota school of business ï¼\u200b city', 'vista', 'networks', 'windows 7 professional, windows 8.1']",0.4,0.0,Master,0.09814814814814815,149,"['information', 'technology', 'business', 'operations', 'management', 'software', 'hardware', 'support', 'microsoft', 'development', 'skills', 'systems', 'technical', 'active', 'directory', 'network', 'client', 'windows', '2012', 'ï¼']",0.008231500483666918,0.5955850292734853,0.014693754097413804
301,Analyst,"['illinois university - city', 'ebida', ""state accounting st. mary's hospital leadership team skills accounting"", 'budget planning', 'cms', 'finance', 'leadership', ""st. mary's hospital"", 'excel', 'fte', 'irs', '2 accounting clerks', 'microsoft', 'state accounting associates degree :', 'peoplesoft', 'cfo manages', 'state', 'tgp', 'aop', 'financial analyst', 'microsoft access', 'sprint', 'accounts payable', 'monarch', 'developed excel', 'peoplesoft finance', 'state accounting manger report', 'tax reporting & submission']",0.0,0.0,Bachelor,0.07791806958473625,129,"['city', 'state', 'accounting', 'report', 'financial', 'close', 'journal', 'developed', 'month', 'end', 'process', 'using', 'microsoft', 'excel', 'reporting', 'hospital', 'assisted', 'sales', 'division', 'tax']",0.006824786941389517,0.7060048648430816,0.014692686237964131
666,Manager,"['ms office', 'sr', 'skills adp', 'leadership', 'excel', 'teamwork', 'resorts general', 'state business administration human resources management languages bilingual', 'hbi', 'powerpoint', 'pto', 'peoplesoft', 'state industrial/organization psych ba : business administration human resources management 2009 interamerican university of puerto rico city', 'quickbooks', 'kronos', 'state promoted', 'state manage', 'adp & oracle)', 'access, outlook', 'access, excel', 'progress', 'osha', 'administer personal time off', 'coordinate', 'hris', 'the resort executive team', 'improve', 'resort', 'oracle', 'human resources']",0.0,0.0,Master,0.11547619047619047,170,"['hr', 'including', 'development', 'benefits', 'management', 'policies', 'hris', 'manager', 'accomplishments', 'training', 'employee', 'effective', 'annual', 'relations', '01', 'company', 'city', 'state', 'employees', 'new']",0.0067062576920477795,0.7147408662272746,0.014685430536305099
532,Manager,"['personnel', 'zarca interactive', 'inventory', 'summary effective', 'state general hr assistant/office', 'recruit', 'the call center', 'specialist/call center gather', 'time management', 'state', 'state human resources', 'human resource management', 'call center', 'employee relations', 'organizational', 'state associates degree : business administration/human resources business administration/human resources', 'the internal revenue service', 'communication', 'state customer service', 'the medical department', 'microsoft office', 'new hire orientations', 'state essentials of human resource management certificate program skills', 'human resources']",0.2,0.0,Associate,0.0,174,"['hr', 'assistant', 'office', 'issues', 'new', 'hire', 'staff', 'center', 'company', 'support', 'city', 'state', 'clients', 'including', 'information', 'data', 'prepare', 'human', 'resources', 'employee']",0.007787994923498539,0.6289067360785231,0.014674602674245104
