ID,ID,Years_of_Experience,Education_Level,Spell_Check_Ratio,Section_Score,Brevity_Score,Skill_Count,Technical_Score,Managerial_Score,Overall_Score,Extracted_Skills
239,239,9,Bachelor,0.9604685212298683,0.9,0.7925,1,0.49000000000000005,0.20454506493506494,0.5226603716035063,['attention to detail']
466,466,7,Master,0.9727722772277227,0.8,0.51,4,0.61,0.16770833333333332,0.5225897277227722,"['communication', 'leadership', 'time management', 'organization']"
11,11,12,Associate,0.9528535980148883,0.7,0.5075000000000001,3,0.54,0.3003819207108681,0.5221499360147492,"['communication', 'organization', 'customer service']"
695,695,12,Bachelor,0.9779735682819384,0.8,0.5,1,0.52,0.2808351845522898,0.5200479121938808,['communication']
463,463,18,Associate,0.9481481481481482,0.3,0.8125,3,0.54,0.32602127659574465,0.5198711977935383,"['communication', 'organization', 'customer service']"
747,747,7,Associate,0.9701770736253494,0.8,0.5,6,0.57,0.21611561485389608,0.5198523918187037,"['communication', 'leadership', 'organization', 'customer service', 'critical thinking', 'decision making']"
237,237,23,Bachelor,0.9404761904761905,0.6,0.8200000000000001,0,0.48,0.3057142857142857,0.5197619047619048,[]
551,551,21,Bachelor,0.9718498659517426,0.7,0.635,0,0.48,0.3234916801948052,0.5197324906536158,[]
997,997,14,Bachelor,0.9478178368121442,0.9,0.5,0,0.48,0.3073570381231671,0.5189888951181646,[]
425,425,7,Bachelor,0.9222560975609756,0.7,0.86,4,0.55,0.168615221987315,0.518810176352292,"['communication', 'teamwork', 'leadership', 'reliability']"
387,387,9,Bachelor,0.9867197875166003,0.7,0.6174999999999999,3,0.5700000000000001,0.19984713203463203,0.5183761183620497,"['communication', 'organization', 'customer service']"
128,128,17,Associate,0.9749430523917996,0.7,0.30500000000000005,3,0.54,0.3476980519480519,0.5183037208235955,"['communication', 'organization', 'customer service']"
596,596,12,Bachelor,0.970554926387316,0.7,0.2925,3,0.6,0.2731320754716981,0.518245115280241,"['communication', 'interpersonal skills', 'professionalism']"
58,58,13,Associate,0.9773071104387292,0.7,0.8475,1,0.45999999999999996,0.2716756198347108,0.5179833969942862,['communication']
758,758,10,Associate,0.9376623376623376,0.9,0.575,2,0.5,0.25460702000702,0.5176483397683397,"['communication', 'customer service']"
698,698,27,Bachelor,0.951332560834299,0.7,0.3425,2,0.56,0.3135831485587583,0.5174582006510574,"['communication', 'organization']"
63,63,7,Master,0.9686323713927227,0.8,0.5075000000000001,3,0.57,0.20481503979891075,0.5170577490789454,"['organization', 'attention to detail', 'customer service']"
14,14,7,Bachelor,0.9490084985835694,1.0,0.735,2,0.47000000000000003,0.2014137291280148,0.5168249685967614,"['communication', 'critical thinking']"
617,617,14,PhD,0.9651531151003168,0.7,0.13249999999999995,0,0.6,0.323100991114149,0.5166956088442763,[]
661,661,9,Master,0.9368863955119214,0.7,0.7175,1,0.55,0.20382483370288246,0.5165860896620569,['communication']
606,606,7,Bachelor,0.9779411764705882,1.0,0.8,2,0.47000000000000003,0.16793446969696968,0.5161744585561499,"['organization', 'customer service']"
703,703,6,Bachelor,0.9606299212598425,0.7,0.9125,4,0.52,0.16803622159090909,0.515723858603257,"['communication', 'organization', 'customer service', 'interpersonal skills']"
512,512,8,Associate,0.9613848202396804,0.8,0.6225,4,0.52,0.22957528957528955,0.5152610688965549,"['communication', 'organization', 'attention to detail', 'customer service']"
409,409,11,Associate,0.98125,0.9,0.5,2,0.5,0.2568178904428904,0.5151703671328671,"['customer service', 'initiative']"
809,809,21,Bachelor,0.9633671083398285,0.6,0.5,1,0.52,0.33443786213786214,0.5146680694753415,['leadership']
117,117,10,Master,0.9591397849462365,1.0,0.17500000000000004,1,0.58,0.23051623376623376,0.5145688486244937,['communication']
603,603,22,Bachelor,0.9728506787330317,0.8,0.29000000000000004,1,0.52,0.3330452978056426,0.5141986572149959,['organization']
118,118,6,Master,0.97265625,0.8,0.5800000000000001,4,0.5800000000000001,0.1559817733287121,0.5140601569986136,"['communication', 'organization', 'customer service', 'professionalism']"
859,859,8,Bachelor,0.9743589743589743,0.8,0.745,2,0.5,0.20651612554112553,0.5138907350982351,"['leadership', 'initiative']"
0,0,8,Bachelor,0.960546282245827,0.7,0.8525,2,0.5,0.20754083038173946,0.5135668773391044,"['communication', 'organization']"
208,208,8,Master,0.9735849056603774,0.8,0.5125,2,0.56,0.20308472852448756,0.513533909123384,"['organization', 'customer service']"
345,345,16,Master,0.9431952662721893,0.7,0.38749999999999996,0,0.54,0.31108969696969696,0.512396435718128,[]
620,620,9,Master,0.9608938547486033,0.8,0.5,1,0.55,0.22061587114184517,0.5122741468174139,['communication']
568,568,5,Master,0.949738219895288,0.6,0.11250000000000004,2,0.47,0.5249242424242425,0.5117010947168015,"['organization', 'flexibility']"
522,522,18,Master,0.9749430523917996,0.7,0.30500000000000005,0,0.54,0.3253896103896104,0.5116111883560631,[]
80,80,14,Bachelor,0.9625,0.6,0.5,1,0.52,0.32425370243791296,0.5115261107313739,['initiative']
397,397,7,Associate,0.9841269841269842,0.8,0.5,6,0.57,0.18118766233766231,0.510768997113997,"['communication', 'leadership', 'organization', 'customer service', 'initiative', 'professionalism']"
501,501,11,Bachelor,0.9622833843017329,0.8,0.04749999999999999,3,0.6,0.2941514830848164,0.5092237833556182,"['leadership', 'flexibility', 'initiative']"
626,626,10,Bachelor,0.9811046511627907,0.7,0.78,0,0.48,0.23521526586620925,0.5086750448761419,[]
675,675,7,Bachelor,0.9606164383561644,0.7,0.96,2,0.47000000000000003,0.19285999999999998,0.5079196438356164,"['communication', 'leadership']"
863,863,6,Bachelor,0.97911227154047,0.7,0.585,5,0.56,0.19144612418831167,0.5078450644105406,"['communication', 'leadership', 'organization', 'attention to detail', 'customer service']"
689,689,6,Master,0.9831932773109243,0.8,0.7150000000000001,3,0.54,0.13690530303030302,0.5068909186401833,"['communication', 'leadership', 'initiative']"
890,890,16,Master,0.9568733153638814,0.5,0.4275,0,0.54,0.34004329004329004,0.5064503185493752,[]
718,718,7,Associate,0.9869281045751634,0.4,0.5875,4,0.49,0.37452443181818185,0.5058001400029709,"['leadership', 'organization', 'customer service', 'initiative']"
341,341,16,Bachelor,0.9180327868852459,0.7,0.10999999999999999,2,0.56,0.3609,0.5050732786885246,"['customer service', 'professionalism']"
655,655,8,Bachelor,0.9783132530120482,1.0,0.42500000000000004,2,0.5,0.21546113306982873,0.5049696652221535,"['creativity', 'organization']"
529,529,11,Associate,0.969208211143695,0.7,0.795,1,0.45999999999999996,0.24676366656599213,0.5044499210841671,['attention to detail']
839,839,12,Associate,0.9646302250803859,1.0,0.16749999999999998,3,0.54,0.2506562919838782,0.504409910103202,"['organization', 'customer service', 'critical thinking']"
29,29,15,Bachelor,0.8829268292682927,0.8,0.525,0,0.48,0.30117647058823527,0.5031456241032999,[]
9,9,11,Associate,0.9710920770877944,0.9,0.16500000000000004,3,0.54,0.27835179820179823,0.5031147471693189,"['organization', 'attention to detail', 'customer service']"
803,803,8,Bachelor,0.9740518962075848,0.8,0.5,3,0.54,0.19560613275613276,0.5020870294475983,"['organization', 'attention to detail', 'customer service']"
66,66,13,Master,0.9744483159117305,0.7,0.34750000000000003,0,0.54,0.2778760606060606,0.5015576497729912,[]
323,323,44,Associate,0.9659949622166247,0.7,0.515,1,0.45999999999999996,0.3276043533930858,0.5003808022395881,['organization']
515,515,15,Associate,0.9801390268123138,0.5,0.5,2,0.5,0.3401953125,0.5000724964312314,"['organization', 'customer service']"
127,127,35,Bachelor,0.8881118881118881,0.8,0.5,0,0.48,0.29454545454545455,0.49917482517482514,[]
719,719,7,Associate,0.9714285714285714,0.7,0.75,4,0.49,0.20235736677115984,0.49885006717420505,"['communication', 'organization', 'customer service', 'initiative']"
615,615,15,Bachelor,0.940959409594096,1.0,0.1775,0,0.48,0.31575,0.49857094095940957,[]
278,278,4,Bachelor,0.9801980198019802,1.0,0.7324999999999999,3,0.42,0.19721884498480244,0.4984354554756387,"['leadership', 'organization', 'initiative']"
913,913,16,Associate,0.9713340683572216,0.6,0.23250000000000004,3,0.54,0.33953208556149733,0.49824303250417135,"['communication', 'leadership', 'initiative']"
567,567,7,Master,0.9739696312364425,0.7,0.6525000000000001,2,0.53,0.17607404500261642,0.4974691766244292,"['leadership', 'organization']"
241,241,6,Bachelor,0.9851190476190477,0.8,0.8200000000000001,3,0.48,0.14906782106782107,0.49723225108225105,"['communication', 'time management', 'organization']"
88,88,3,Associate,0.9758713136729222,0.7,0.4325,3,0.32999999999999996,0.5117849650349651,0.49637262087778167,"['communication', 'customer service', 'initiative']"
343,343,9,Associate,0.9812967581047382,0.9,0.495,2,0.47000000000000003,0.23439983164983164,0.4959496253054233,"['leadership', 'organization']"
622,622,10,Associate,0.9440353460972017,0.7,0.8025,1,0.45999999999999996,0.2222642857142857,0.49533282032400583,['customer service']
613,613,3,Bachelor,0.9683631361760661,0.9,0.6825,4,0.43,0.22181945773524722,0.49363215093818075,"['problem-solving', 'organization', 'customer service', 'initiative']"
252,252,12,Associate,0.9810326659641728,0.7,0.12749999999999995,4,0.5800000000000001,0.26922979797979796,0.49362220599035667,"['communication', 'leadership', 'organization', 'initiative']"
817,817,7,Bachelor,0.9744360902255639,0.9,0.8375,1,0.43,0.16774857954545452,0.49351818288619276,['customer service']
857,857,9,Master,0.9846517119244392,0.7,0.38249999999999995,1,0.55,0.2216517857142857,0.49321070690672963,['customer service']
90,90,18,Master,0.9517543859649122,0.6,0.21999999999999997,0,0.54,0.33082792207792205,0.4924238152198679,[]
781,781,11,Bachelor,0.94140625,0.9,0.14,1,0.52,0.28736166007905134,0.4923491230237154,['interpersonal skills']
937,937,6,Associate,0.9731182795698925,0.7,0.64,6,0.54,0.14870491803278688,0.4919233033668253,"['communication', 'time management', 'organization', 'customer service', 'critical thinking', 'professionalism']"
988,988,16,Bachelor,0.9450431034482759,0.6,0.18000000000000005,2,0.56,0.3178922287390029,0.4918719789665285,"['communication', 'initiative']"
447,447,10,Associate,0.9430284857571214,0.8,0.5,2,0.5,0.22035927046438408,0.49041062971502736,"['organization', 'customer service']"
940,940,16,Associate,0.9778325123152709,0.6,0.47,1,0.45999999999999996,0.33859634551495016,0.4903621548860121,['organization']
945,945,11,Associate,0.968421052631579,0.7,0.44999999999999996,2,0.5,0.2616071428571428,0.49032424812030073,"['communication', 'customer service']"
23,23,8,Master,0.972318339100346,0.8,0.3325,2,0.56,0.18176319784111994,0.4890107932623706,"['leadership', 'initiative']"
869,869,5,Bachelor,0.9798657718120806,0.7,0.99,3,0.45,0.13925140896839008,0.4887619998717251,"['communication', 'organization', 'customer service']"
412,412,8,PhD,0.961499493414387,0.6,0.03249999999999997,3,0.6599999999999999,0.21740831168831168,0.4886224428479322,"['communication', 'leadership', 'decision making']"
641,641,6,Master,0.9676923076923077,0.6,0.875,2,0.5,0.1472510101010101,0.4884445337995338,"['communication', 'organization']"
527,527,9,Bachelor,0.97288842544317,0.7,0.10250000000000004,2,0.53,0.3273354066985646,0.4877394645538864,"['organization', 'customer service']"
377,377,7,Master,0.9786666666666667,0.5,0.625,3,0.57,0.1641935736677116,0.4876247387669801,"['communication', 'organization', 'attention to detail']"
971,971,6,Bachelor,0.9753086419753086,0.9,0.27249999999999996,5,0.56,0.1625835293085293,0.4875559229900897,"['communication', 'leadership', 'organization', 'customer service', 'interpersonal skills']"
68,68,5,Master,0.9703264094955489,0.8,0.815,2,0.47,0.13663111888111887,0.4875219766138905,"['teamwork', 'organization']"
476,476,10,Bachelor,0.9509803921568627,0.7,0.265,1,0.52,0.2921064935064935,0.48722998726763433,['customer service']
195,195,12,Associate,0.9561717352415027,0.7,0.5,1,0.45999999999999996,0.290519188676492,0.4867729301270979,['customer service']
438,438,13,Associate,0.9858356940509915,0.5,0.735,1,0.45999999999999996,0.2688187384044527,0.48672919092643496,['customer service']
69,69,4,Associate,0.9724770642201834,0.9,0.865,5,0.44,0.12267589763178,0.4865504757115523,"['communication', 'leadership', 'time management', 'organization', 'customer service']"
618,618,42,Associate,0.9816700610997964,1.0,0.04500000000000004,1,0.45999999999999996,0.3328147061272061,0.48651141794814146,['communication']
111,111,4,Master,0.9558173784977909,1.0,0.8025,2,0.44,0.11504214876033059,0.48634438247787826,"['communication', 'critical thinking']"
823,823,8,Bachelor,0.9702233250620348,0.7,0.485,3,0.54,0.18186124401913875,0.4860807057119451,"['communication', 'organization', 'reliability']"
986,986,12,Associate,0.9651685393258427,0.6,0.275,3,0.54,0.2862700624051273,0.48589787265412243,"['teamwork', 'leadership', 'customer service']"
825,825,26,Associate,0.9877175025588536,0.8,0.057499999999999996,2,0.5,0.33706930569430565,0.48564254196417705,"['communication', 'attention to detail']"
265,265,5,Master,0.964110929853181,1.0,0.5,2,0.47,0.16953999409681225,0.48527309121436174,"['communication', 'problem-solving']"
700,700,15,Master,0.9398496240601504,0.6,0.16500000000000004,0,0.54,0.32699675324675326,0.484583988380041,[]
465,465,5,Associate,0.964968152866242,0.8,0.9299999999999999,4,0.43000000000000005,0.14252564102564103,0.48425450759431654,"['communication', 'leadership', 'organization', 'interpersonal skills']"
492,492,39,Associate,0.973753280839895,0.7,0.595,0,0.42,0.2945241297164374,0.4832325669989207,[]
331,331,7,Bachelor,0.9796708615682478,0.9,0.5,2,0.47000000000000003,0.18898652942801877,0.48266304498523044,"['leadership', 'time management']"
957,957,6,Associate,0.9715504978662873,0.7,0.7424999999999999,4,0.46,0.1902528409090909,0.482480902059356,"['communication', 'leadership', 'organization', 'customer service']"
426,426,6,Master,0.9791921664626683,0.8,0.4575,3,0.54,0.1421280991735537,0.48230764639833296,"['communication', 'analytical skills', 'organization']"
745,745,3,Master,0.9833564493758669,0.7,0.6975,4,0.49,0.1594232202982203,0.48191261102705274,"['communication', 'leadership', 'customer service', 'professionalism']"
813,813,17,Associate,0.9591836734693877,0.7,0.35750000000000004,1,0.45999999999999996,0.3200411931818182,0.4816807253014842,['leadership']
721,721,38,Master,0.9702315325248071,0.3,0.23250000000000004,1,0.58,0.3309780844155844,0.481566578577156,['customer service']
619,619,6,Bachelor,0.94,0.7,0.5,5,0.56,0.14503733766233765,0.4815112012987013,"['leadership', 'organization', 'customer service', 'multitasking', 'initiative']"
545,545,8,Master,0.96875,0.9,0.45999999999999996,0,0.48,0.18792424242424244,0.4812522727272727,[]
702,702,9,Bachelor,0.9425981873111783,0.7,0.3275,2,0.53,0.24061764705882352,0.4811951128487649,"['communication', 'time management']"
53,53,6,Other,0.983402489626556,1.0,0.6925,4,0.4,0.17862508276037686,0.48117777379076865,"['communication', 'organization', 'customer service', 'initiative']"
717,717,7,Master,0.9707927677329624,0.7,0.7025,1,0.49,0.1560363636363636,0.48014018586420526,['interpersonal skills']
86,86,4,Bachelor,0.9611964430072757,0.8,0.5,6,0.54,0.12186802721088436,0.47868005246399287,"['leadership', 'time management', 'organization', 'customer service', 'decision making', 'initiative']"
451,451,12,Bachelor,0.9711815561959655,0.7,0.36750000000000005,0,0.48,0.27361275088547815,0.47795198088524005,[]
912,912,9,Associate,0.9593175853018373,0.5,0.595,3,0.51,0.22632346723044397,0.4773287986993169,"['communication', 'leadership', 'organization']"
998,998,9,Master,0.9372822299651568,0.7,0.21750000000000003,1,0.55,0.23924586776859502,0.4772519833270942,['communication']
923,923,9,Bachelor,0.972972972972973,0.7,0.5175000000000001,0,0.45,0.2559166666666667,0.4758222972972973,[]
166,166,9,Associate,0.982779827798278,0.6,0.4675,3,0.51,0.22029028379028381,0.4751150679169129,"['communication', 'organization', 'customer service']"
580,580,8,Bachelor,0.987279843444227,0.9,0.5,1,0.46,0.17339087741526765,0.474745247569003,['organization']
431,431,9,Bachelor,0.9712643678160919,0.6,0.76,0,0.45,0.20466979828681955,0.47452737626765507,[]
575,575,2,Bachelor,0.9635627530364372,0.6,0.11750000000000005,4,0.4,0.48772727272727273,0.47442445712182557,"['communication', 'leadership', 'time management', 'organization']"
383,383,6,Master,0.9390243902439024,0.7,0.86,1,0.45999999999999996,0.13298136645962733,0.47379684896227847,['communication']
105,105,4,Bachelor,0.9694244604316546,1.0,0.89,2,0.38,0.11822589113014645,0.4734102133822094,"['leadership', 'organization']"
562,562,8,Bachelor,0.9655870445344129,1.0,0.030000000000000027,3,0.54,0.19267188693659282,0.47336027053441915,"['communication', 'time management', 'organization']"
293,293,11,Bachelor,0.8765957446808511,0.7,0.08750000000000002,2,0.56,0.27621052631578946,0.4732727323628219,"['communication', 'leadership']"
550,550,18,Other,0.9661654135338346,0.7,0.16500000000000004,3,0.48,0.32407378984651714,0.47233867830733867,"['communication', 'organization', 'customer service']"
33,33,7,Master,0.9673659673659674,0.7,0.355,3,0.57,0.1393022432113341,0.472027269699997,"['communication', 'leadership', 'organization']"
497,497,4,Master,0.9603053435114504,0.8,0.8625,2,0.44,0.11158515769944342,0.4717560816609781,"['communication', 'attention to detail']"
104,104,7,Master,0.9641025641025641,0.6,0.55,2,0.53,0.1608133333333333,0.4716542564102565,"['leadership', 'organization']"
754,754,8,Master,0.9333333333333333,0.7,0.625,0,0.48,0.1782117224880383,0.4712968500797448,[]
479,479,4,Master,0.9933554817275747,0.7,0.25249999999999995,5,0.56,0.1736524990161354,0.4706812978775981,"['communication', 'leadership', 'time management', 'customer service', 'interpersonal skills']"
327,327,8,Associate,0.96415770609319,0.7,0.895,1,0.4,0.18181818181818182,0.4704612251547736,['organization']
630,630,10,Associate,0.9392655367231638,0.7,0.73,0,0.42,0.21765362686094392,0.4702226417305995,[]
707,707,11,Bachelor,0.9651162790697675,0.7,0.36,0,0.48,0.24963999999999997,0.46940362790697676,[]
28,28,7,Associate,0.9675324675324676,0.8,0.575,3,0.44999999999999996,0.1832944606413994,0.46924158494566653,"['communication', 'leadership', 'customer service']"
628,628,7,Master,0.9643705463182898,0.7,0.5525,1,0.49,0.17040125391849528,0.4688074308073775,['organization']
774,774,6,Associate,0.96875,0.9,0.8200000000000001,2,0.38,0.15637053571428572,0.4677861607142857,"['customer service', 'initiative']"
234,234,10,Associate,0.981198589894242,0.8,0.37250000000000005,1,0.45999999999999996,0.22220405352223532,0.46603107504609476,['communication']
762,762,9,Associate,0.9781976744186046,0.7,0.78,1,0.43000000000000005,0.1601974025974026,0.4658789882210813,['customer service']
406,406,3,Associate,0.9719626168224299,0.7,0.895,5,0.41000000000000003,0.14614044289044287,0.46453839454937584,"['communication', 'organization', 'customer service', 'flexibility', 'professionalism']"
148,148,7,Associate,0.9575113808801214,0.6,0.8525,2,0.41000000000000003,0.19682342657342658,0.4640481660600402,"['communication', 'customer service']"
841,841,6,Master,0.9748700173310225,0.9,0.5,1,0.45999999999999996,0.14107323232323232,0.46380897143007194,['organization']
662,662,4,Master,0.94875,0.7,0.5,4,0.52,0.13631259989325745,0.4637687799679772,"['communication', 'leadership', 'organization', 'professionalism']"
231,231,7,Associate,0.9583892617449664,0.7,0.6375,3,0.44999999999999996,0.179307486631016,0.46338117216380137,"['leadership', 'customer service', 'critical thinking']"
34,34,3,Master,0.9735006973500697,0.9,0.7075,3,0.44999999999999996,0.08243371212121212,0.46283018337137055,"['communication', 'attention to detail', 'reliability']"
357,357,7,Associate,0.9446153846153846,0.8,0.3125,4,0.49,0.20169724025974023,0.4622207105394605,"['communication', 'customer service', 'flexibility', 'initiative']"
211,211,3,Bachelor,0.9598930481283422,1.0,0.5,5,0.47000000000000003,0.09293084066471163,0.4618685570122477,"['communication', 'leadership', 'organization', 'decision making', 'initiative']"
418,418,6,Bachelor,0.9686567164179104,0.8,0.825,1,0.4,0.14074242424242422,0.4615883989145183,['leadership']
637,637,8,Associate,0.976,0.8,0.4375,2,0.44,0.21375,0.46147499999999997,"['teamwork', 'organization']"
711,711,11,Associate,0.9849137931034483,0.8,0.18000000000000005,2,0.5,0.21518749999999998,0.4610476293103448,"['communication', 'organization']"
808,808,5,Master,0.9846698113207547,1.0,0.38,2,0.47,0.11992279330838652,0.4604438191245914,"['organization', 'initiative']"
107,107,6,Bachelor,0.9420103092783505,0.6,0.56,3,0.48,0.1925595238095238,0.45996888807069214,"['attention to detail', 'customer service', 'interpersonal skills']"
868,868,3,Master,0.9754716981132076,0.7,0.825,3,0.44999999999999996,0.09749999999999998,0.4592971698113207,"['communication', 'leadership', 'critical thinking']"
786,786,6,Associate,0.9825412221144519,0.8,0.5,4,0.46,0.15596377551020407,0.4590432548645065,"['communication', 'time management', 'critical thinking', 'flexibility']"
749,749,6,Associate,0.962043795620438,1.0,0.7875,1,0.33999999999999997,0.15924140963203462,0.4587268024516542,['time management']
398,398,6,Associate,0.970381917381138,0.8,0.5,4,0.46,0.1572056277056277,0.45819988004980217,"['leadership', 'organization', 'customer service', 'initiative']"
351,351,4,Bachelor,0.9738430583501007,0.7,0.7424999999999999,3,0.42,0.1562011806375443,0.45649466002627326,"['communication', 'attention to detail', 'customer service']"
198,198,5,Bachelor,0.9800266311584553,0.9,0.6225,2,0.41000000000000003,0.13978748137108793,0.45618890752717195,"['leadership', 'organization']"
973,973,7,Associate,0.9806060606060606,0.8,0.4375,3,0.44999999999999996,0.17929464285714286,0.4555989989177489,"['communication', 'organization', 'customer service']"
399,399,9,Bachelor,0.96579476861167,1.0,0.015000000000000013,1,0.49000000000000005,0.20454710144927535,0.4554436072959496,['communication']
699,699,8,Bachelor,0.9863445378151261,0.7,0.12,3,0.54,0.18943722943722943,0.4534656226126814,"['communication', 'critical thinking', 'initiative']"
902,902,7,Associate,0.9847953216374269,0.7,0.36250000000000004,4,0.49,0.17507591218305504,0.4532523058186592,"['communication', 'problem-solving', 'organization', 'interpersonal skills']"
312,312,13,Bachelor,0.9516310461192351,0.6,0.27749999999999997,0,0.48,0.25892461197339245,0.4525904882039412,[]
947,947,7,Bachelor,0.9496166484118291,0.8,0.21750000000000003,3,0.51,0.1693708016121809,0.4515229053248372,"['communication', 'leadership', 'organization']"
391,391,5,Master,0.9650053022269354,0.8,0.14249999999999996,4,0.55,0.1356686025242363,0.4514511109799645,"['communication', 'leadership', 'time management', 'initiative']"
282,282,10,Associate,0.98,0.3,0.875,0,0.42,0.22583210831721467,0.45124963249516437,[]
27,27,4,Bachelor,0.9894459102902374,1.0,0.4475,3,0.42,0.1284,0.4502145910290237,"['communication', 'organization', 'interpersonal skills']"
347,347,5,Master,0.9462915601023018,0.7,0.47750000000000004,1,0.43,0.21761720779220778,0.44966431834789244,['organization']
160,160,4,Master,0.9153846153846154,0.7,0.475,3,0.48,0.1604058441558442,0.44916021478521484,"['communication', 'leadership', 'customer service']"
883,883,6,Associate,0.9648382559774965,0.7,0.7224999999999999,2,0.38,0.19197777133580707,0.4483271569984918,"['organization', 'customer service']"
989,989,8,Associate,0.9457831325301205,0.7,0.32999999999999996,3,0.48,0.19071753246753248,0.44679357299327177,"['time management', 'critical thinking', 'decision making']"
423,423,0,Associate,0.9721518987341772,1.0,0.48750000000000004,8,0.44000000000000006,0.07913842975206611,0.44570671879903756,"['communication', 'teamwork', 'leadership', 'time management', 'organization', 'decision making', 'interpersonal skills', 'initiative']"
832,832,5,Bachelor,0.9782823297137216,0.8,0.5,3,0.45,0.12355815047021942,0.444895678112438,"['communication', 'teamwork', 'leadership']"
670,670,11,Bachelor,0.9626556016597511,0.6,0.10250000000000004,1,0.52,0.23203124999999997,0.44412493516597507,['customer service']
2,2,11,Master,0.9087136929460581,0.6,0.10250000000000004,0,0.54,0.22217391304347822,0.4437735432076493,[]
263,263,1,Bachelor,0.9742489270386266,0.9,0.08250000000000002,1,0.25,0.49280991735537194,0.4435178679104742,['organization']
408,408,7,Associate,0.9952874646559849,0.8,0.5,2,0.41000000000000003,0.16637281385281383,0.4434405906214427,"['organization', 'flexibility']"
291,291,5,Bachelor,0.9454545454545454,1.0,0.30000000000000004,2,0.41000000000000003,0.17532185022769436,0.4411420096137628,"['leadership', 'customer service']"
633,633,6,Bachelor,0.9811574697173621,0.6,0.6425000000000001,2,0.44,0.14181,0.4409087469717362,"['leadership', 'customer service']"
588,588,7,Associate,0.9869706840390879,0.7,0.26749999999999996,3,0.44999999999999996,0.21590082644628095,0.44021731633779304,"['communication', 'time management', 'customer service']"
95,95,3,Associate,0.9311663479923518,0.7,0.8075,5,0.41000000000000003,0.10777171266233768,0.4401981485979365,"['communication', 'leadership', 'time management', 'organization', 'customer service']"
577,577,5,Associate,0.9790301441677588,0.7,0.5925,2,0.35,0.23935447885447886,0.43895935807311953,"['leadership', 'customer service']"
860,860,6,Master,0.9622093023255814,0.8,0.36,1,0.45999999999999996,0.13957792207792208,0.43809430685593476,['organization']
631,631,3,Master,0.9539295392953929,0.7,0.5,4,0.49,0.08665584415584415,0.43738970717629255,"['communication', 'teamwork', 'leadership', 'organization']"
807,807,6,Bachelor,0.9655172413793104,0.7,0.6599999999999999,1,0.4,0.1491111111111111,0.43728505747126434,['communication']
18,18,4,Bachelor,0.9683453237410072,0.9,0.7625,1,0.33999999999999997,0.11956709956709957,0.43495466224423057,['organization']
766,766,7,Bachelor,0.8981233243967829,0.7,0.4325,1,0.43,0.19264822134387352,0.43285679884284034,['customer service']
240,240,3,Associate,0.9780058651026393,0.7,0.795,4,0.37,0.12405039525691701,0.43251570508733905,"['communication', 'leadership', 'organization', 'customer service']"
755,755,5,Bachelor,0.9585741811175337,0.8,0.5,2,0.41000000000000003,0.13654000837871805,0.4308194206253688,"['organization', 'decision making']"
15,15,6,Master,0.9778225806451613,0.7,0.020000000000000018,3,0.54,0.14593791486291485,0.4295636325233906,"['communication', 'leadership', 'initiative']"
260,260,5,Associate,0.9712643678160919,0.7,0.8049999999999999,2,0.35,0.13721328217237308,0.4287904214333211,"['organization', 'customer service']"
415,415,8,Associate,0.9225352112676056,0.9,0.20999999999999996,1,0.4,0.2136038961038961,0.42733468995792934,['customer service']
875,875,4,Bachelor,0.9720496894409938,0.7,0.30500000000000005,4,0.46,0.15076660839160838,0.4269349514615819,"['communication', 'teamwork', 'leadership', 'customer service']"
294,294,6,Master,0.9603174603174603,0.7,0.13,2,0.5,0.15925837320574163,0.42680925799346847,"['time management', 'customer service']"
46,46,6,Associate,0.9709821428571429,0.7,0.62,2,0.38,0.15234559884559884,0.426801893939394,"['communication', 'customer service']"
181,181,8,Associate,0.9788732394366197,0.6,0.725,0,0.36,0.1746154401154401,0.426771955978294,[]
556,556,5,Master,0.9552238805970149,0.7,0.17000000000000004,3,0.51,0.12951069518716576,0.4253755966158512,"['communication', 'time management', 'customer service']"
585,585,5,Associate,0.9783989834815756,0.7,0.5325,3,0.39,0.15448415977961433,0.4234351462820418,"['communication', 'leadership', 'customer service']"
464,464,3,Master,0.9694002447980417,0.6,0.4575,3,0.44999999999999996,0.12995188492063492,0.42167558995599463,"['communication', 'analytical skills', 'customer service']"
61,61,4,Associate,0.9759887005649718,0.7,0.73,3,0.36,0.12312093726379442,0.42153515123563545,"['communication', 'leadership', 'organization']"
787,787,22,Associate,0.9551569506726457,0.7,0.057499999999999996,0,0.42,0.27116666666666667,0.4206156950672646,[]
395,395,5,Bachelor,0.9841437632135307,1.0,0.135,2,0.41000000000000003,0.14271399387129724,0.41872857448274226,"['communication', 'customer service']"
379,379,7,Associate,0.97,0.7,0.5,1,0.37,0.17176136363636363,0.41652840909090905,['customer service']
784,784,5,Other,0.9670658682634731,0.8,0.33499999999999996,4,0.37000000000000005,0.19021323529411763,0.41527055741458263,"['leadership', 'organization', 'customer service', 'interpersonal skills']"
460,460,5,Other,0.9828326180257511,0.7,0.7525,3,0.33,0.1259330357142857,0.41331317251686084,"['communication', 'leadership', 'customer service']"
363,363,3,Associate,0.9748743718592965,0.8,0.5,4,0.37,0.11923122529644267,0.4112568047748625,"['communication', 'leadership', 'time management', 'organization']"
790,790,6,Associate,0.9696569920844327,0.9,0.605,0,0.3,0.1406891369047619,0.4096724402798718,[]
